market,model_kind,date,ic,mae,high_vol
GSPC,concat_a,2024-04-16,-0.5207692307692308,0.008805603968212308,1
GSPC,concat_a,2024-04-17,-0.23153846153846153,0.008032525132875815,1
GSPC,concat_a,2024-04-18,-0.4553846153846154,0.009635378094389975,0
GSPC,concat_a,2024-04-19,-0.19230769230769232,0.011358982203528212,0
GSPC,concat_a,2024-04-22,-0.08692307692307692,0.009674185977782988,0
GSPC,concat_a,2024-04-23,-0.2453846153846154,0.0066256531490943675,0
GSPC,concat_a,2024-04-24,0.08384615384615385,0.006109998775063959,1
GSPC,concat_a,2024-04-25,-0.1946153846153846,0.006824323209730166,0
GSPC,concat_a,2024-04-26,0.14076923076923076,0.007677885647717569,0
GSPC,concat_a,2024-04-29,0.03923076923076923,0.007344238653313324,1
GSPC,concat_a,2024-04-30,-0.11538461538461539,0.005976629442447982,1
GSPC,concat_a,2024-05-01,0.1946153846153846,0.007616017758846233,1
GSPC,concat_a,2024-05-02,0.27692307692307694,0.006649588481232,1
GSPC,concat_a,2024-05-03,0.22230769230769232,0.006698952803853865,1
GSPC,concat_a,2024-05-06,0.06615384615384615,0.005324674843577621,1
GSPC,concat_a,2024-05-07,-0.23615384615384616,0.005908445868990328,1
GSPC,concat_a,2024-05-08,0.04538461538461538,0.005170999683905339,1
GSPC,concat_a,2024-05-09,0.011538461538461539,0.005565884798997964,1
GSPC,concat_a,2024-05-10,0.049999999999999996,0.005511114780674624,1
GSPC,concat_a,2024-05-13,0.31384615384615383,0.004630568696302296,1
GSPC,concat_a,2024-05-14,-0.013846153846153848,0.005923378922743659,1
GSPC,concat_a,2024-05-15,0.35846153846153844,0.005817647424992107,1
GSPC,concat_a,2024-05-16,0.30846153846153845,0.0053834289087898645,1
GSPC,concat_a,2024-05-17,-0.009999999999999998,0.006002884255094554,1
GSPC,concat_a,2024-05-20,0.19076923076923075,0.00778651921544218,1
GSPC,concat_a,2024-05-21,-0.05538461538461539,0.0067820071929599645,1
GSPC,concat_a,2024-05-22,-0.20846153846153848,0.006658834264380812,1
GSPC,concat_a,2024-05-23,0.18769230769230769,0.005740261489991051,1
GSPC,concat_a,2024-05-24,-0.16538461538461538,0.006857174895703748,1
GSPC,concat_a,2024-05-28,0.2976923076923077,0.006171734664821964,0
GSPC,concat_a,2024-05-29,-0.07692307692307691,0.0053130980947753035,0
GSPC,concat_a,2024-05-30,-0.27153846153846156,0.005470148173626463,0
GSPC,concat_a,2024-05-31,0.3853846153846154,0.007530958016868621,0
GSPC,concat_a,2024-06-03,0.25846153846153846,0.005396209135651532,0
GSPC,concat_a,2024-06-04,-0.09923076923076923,0.0054938899760599525,0
GSPC,concat_a,2024-06-05,0.02846153846153846,0.008026836435310457,0
GSPC,concat_a,2024-06-06,-0.27153846153846156,0.007946817703777849,0
GSPC,concat_a,2024-06-07,-0.06230769230769231,0.0074831277535121555,0
GSPC,concat_a,2024-06-10,-0.05692307692307692,0.011587499938905153,0
GSPC,concat_a,2024-06-11,0.21923076923076923,0.01098715485306449,0
GSPC,concat_a,2024-06-12,-0.09999999999999999,0.006226945770904365,0
GSPC,concat_a,2024-06-13,-0.12230769230769231,0.007367136409156912,0
GSPC,concat_a,2024-06-14,0.3776923076923077,0.008330365493893592,0
GSPC,concat_a,2024-06-17,-0.10846153846153846,0.0076754857320338234,0
GSPC,concat_a,2024-06-18,0.2976923076923077,0.006851560560753531,0
GSPC,concat_a,2024-06-20,0.3561538461538461,0.005733553172904024,0
GSPC,concat_a,2024-06-21,-0.0876923076923077,0.007155232167569869,0
GSPC,concat_a,2024-06-24,0.42615384615384616,0.009027404938824413,0
GSPC,concat_a,2024-06-25,0.15999999999999998,0.008357810191810072,0
GSPC,concat_a,2024-06-26,0.013076923076923076,0.006674231860379168,0
GSPC,concat_a,2024-06-27,0.023076923076923078,0.00703870413941326,0
GSPC,concat_a,2024-06-28,0.03,0.0070383376872632086,0
GSPC,concat_a,2024-07-01,-0.17923076923076922,0.006228066220064585,0
GSPC,concat_a,2024-07-02,-0.24846153846153846,0.005020650802471173,0
GSPC,concat_a,2024-07-03,0.4976923076923077,0.00570575915626246,0
GSPC,concat_a,2024-07-05,-0.3623076923076923,0.008301283507607836,0
GSPC,concat_a,2024-07-08,0.43076923076923074,0.00864247552759476,0
GSPC,concat_a,2024-07-09,-0.47307692307692306,0.009135644589550757,0
GSPC,concat_a,2024-07-10,-0.22999999999999998,0.009418180326465476,0
GSPC,concat_a,2024-07-11,0.013076923076923076,0.006754536365624464,0
GSPC,concat_a,2024-07-12,-0.016923076923076923,0.006825098777189787,0
GSPC,concat_a,2024-07-15,0.30230769230769233,0.0075096739130094126,0
GSPC,concat_a,2024-07-16,0.40076923076923077,0.01083970985840999,0
GSPC,concat_a,2024-07-17,0.20230769230769227,0.007182641872204774,0
GSPC,concat_a,2024-07-18,-0.27999999999999997,0.006281581734547146,0
GSPC,concat_a,2024-07-19,-0.2053846153846154,0.005956253482727312,0
GSPC,concat_a,2024-07-22,-0.16846153846153847,0.007568642380647345,0
GSPC,concat_a,2024-07-23,0.4392307692307692,0.01149543698178602,0
GSPC,concat_a,2024-07-24,0.3230769230769231,0.009538491995772317,0
GSPC,concat_a,2024-07-25,-0.08307692307692309,0.011544106256915224,1
GSPC,concat_a,2024-07-26,-0.06846153846153846,0.00955443168990307,1
GSPC,concat_a,2024-07-29,-0.32692307692307687,0.010161480684764627,1
GSPC,concat_a,2024-07-30,-0.5576923076923077,0.009581661652773577,1
GSPC,concat_a,2024-07-31,-0.4084615384615385,0.010637700743973223,1
GSPC,concat_a,2024-08-01,0.15076923076923077,0.009798573402222212,1
GSPC,concat_a,2024-08-02,-0.18461538461538463,0.011747212884947615,1
GSPC,concat_a,2024-08-05,-0.1423076923076923,0.009353892030194355,1
GSPC,concat_a,2024-08-06,-0.3546153846153846,0.005802857622038544,1
GSPC,concat_a,2024-08-07,-0.2892307692307692,0.00560013980371874,1
GSPC,concat_a,2024-08-08,-0.03230769230769231,0.0040842590937972675,1
GSPC,concat_a,2024-08-09,0.1946153846153846,0.005519225664902424,1
GSPC,concat_a,2024-08-12,0.6023076923076923,0.00639091481425562,1
GSPC,concat_a,2024-08-13,-0.19538461538461538,0.006113133756443804,1
GSPC,concat_a,2024-08-14,-0.42923076923076925,0.0049062783371482096,1
GSPC,concat_a,2024-08-15,-0.42153846153846153,0.004957728611770976,1
GSPC,concat_a,2024-08-16,0.19,0.0034249715512850677,1
GSPC,concat_a,2024-08-19,-0.30000000000000004,0.004112782670417768,1
GSPC,concat_a,2024-08-20,0.09230769230769231,0.00287827836124046,1
GSPC,concat_a,2024-08-21,-0.27384615384615385,0.00347555910353544,1
GSPC,concat_a,2024-08-22,0.22461538461538463,0.003323117789695913,1
GSPC,concat_a,2024-08-23,-0.08692307692307692,0.00563995168486141,1
GSPC,concat_a,2024-08-26,0.3384615384615385,0.004989095675991788,1
GSPC,concat_a,2024-08-27,-0.2907692307692308,0.005170106175937648,1
GSPC,concat_a,2024-08-28,-0.14076923076923076,0.00440775119874155,1
GSPC,concat_a,2024-08-29,-0.15461538461538463,0.005297805123991488,1
GSPC,concat_a,2024-08-30,-0.03,0.006490317295538235,1
GSPC,concat_a,2024-09-03,-0.19153846153846155,0.007214446210418795,1
GSPC,concat_a,2024-09-04,-0.22384615384615386,0.0068937918881419565,1
GSPC,concat_a,2024-09-05,0.1446153846153846,0.005647997472842649,1
GSPC,concat_a,2024-09-06,-0.03153846153846154,0.004520245650783144,1
GSPC,concat_a,2024-09-09,-0.21461538461538462,0.007429149883100715,1
GSPC,concat_a,2024-09-10,0.3707692307692308,0.007759703730698622,1
GSPC,concat_a,2024-09-11,0.57,0.008465858121635335,1
GSPC,concat_a,2024-09-12,-0.2907692307692308,0.008306676838546953,1
GSPC,concat_a,2024-09-13,-0.22615384615384618,0.006634959045331873,1
GSPC,concat_a,2024-09-16,-0.47846153846153844,0.007580857584252892,1
GSPC,concat_a,2024-09-17,-0.4753846153846154,0.007875421540811613,1
GSPC,concat_a,2024-09-18,0.043076923076923075,0.0060938331458236785,1
GSPC,concat_a,2024-09-19,-0.2169230769230769,0.006023684358224236,1
GSPC,concat_a,2024-09-20,0.07769230769230769,0.006571309587452525,1
GSPC,concat_a,2024-09-23,-0.020769230769230772,0.00397720257838948,1
GSPC,concat_a,2024-09-24,-0.14307692307692307,0.003997689069365104,1
GSPC,concat_a,2024-09-25,-0.24923076923076923,0.005531666208989896,1
GSPC,concat_a,2024-09-26,0.38,0.005515349564957377,1
GSPC,concat_a,2024-09-27,-0.015384615384615384,0.005302076219929818,1
GSPC,concat_a,2024-09-30,-0.018461538461538463,0.007806977995351144,1
GSPC,concat_a,2024-10-01,-0.5323076923076923,0.0083449247447424,1
GSPC,concat_a,2024-10-02,0.5023076923076923,0.007769592362455956,1
GSPC,concat_a,2024-10-03,-0.2953846153846154,0.0068779318182350235,1
GSPC,concat_a,2024-10-04,-0.32692307692307687,0.007116418802179328,1
GSPC,concat_a,2024-10-07,-0.13384615384615384,0.0054592618189053,1
GSPC,concat_a,2024-10-08,-0.05538461538461539,0.004392927396111132,1
GSPC,concat_a,2024-10-09,-0.24846153846153846,0.006499884338118096,1
GSPC,concat_a,2024-10-10,0.45307692307692304,0.006142817855579729,1
GSPC,concat_a,2024-10-11,-0.004615384615384616,0.006048148710979092,1
GSPC,concat_a,2024-10-14,-0.22846153846153847,0.007746826130896755,1
GSPC,concat_a,2024-10-15,-0.2630769230769231,0.00846522640022152,1
GSPC,concat_a,2024-10-16,-0.4753846153846154,0.007711871537030611,0
GSPC,concat_a,2024-10-17,-0.17076923076923078,0.00599162334226996,0
GSPC,concat_a,2024-10-18,-0.4123076923076923,0.00751146404771126,0
GSPC,concat_a,2024-10-21,0.4553846153846154,0.00825183118227863,0
GSPC,concat_a,2024-10-22,0.1723076923076923,0.006257446297095107,0
GSPC,concat_a,2024-10-23,-0.15461538461538463,0.006693464133859308,0
GSPC,concat_a,2024-10-24,0.19307692307692306,0.005797228752926416,0
GSPC,concat_a,2024-10-25,-0.10538461538461538,0.006255582513767831,0
GSPC,concat_a,2024-10-28,0.19615384615384615,0.007435398058150865,0
GSPC,concat_a,2024-10-29,0.3576923076923077,0.00937062619719651,0
GSPC,concat_a,2024-10-30,0.363076923076923,0.010305535735096731,0
GSPC,concat_a,2024-10-31,-0.30846153846153845,0.011174506524112015,0
GSPC,concat_a,2024-11-01,-0.17153846153846153,0.009424088838277335,0
GSPC,concat_a,2024-11-04,-0.15000000000000002,0.01030378257622937,0
GSPC,concat_a,2024-11-05,0.18846153846153846,0.010498314147989674,0
GSPC,concat_a,2024-11-06,0.2353846153846154,0.007143532666377676,0
GSPC,concat_a,2024-11-07,-0.36846153846153845,0.0061102408084843345,1
GSPC,concat_a,2024-11-08,-0.30153846153846153,0.007367486674338512,1
GSPC,concat_a,2024-11-11,-0.13384615384615384,0.00875943373845069,1
GSPC,concat_a,2024-11-12,0.2069230769230769,0.007965556549243002,1
GSPC,concat_a,2024-11-13,-0.18923076923076923,0.006948642389615943,1
GSPC,concat_a,2024-11-14,-0.2776923076923077,0.007590235709212696,1
GSPC,concat_a,2024-11-15,0.24846153846153846,0.0071493735461262585,1
GSPC,concat_a,2024-11-18,-0.07692307692307691,0.007204733209218805,1
GSPC,concat_a,2024-11-19,-0.12230769230769231,0.007987243016250404,1
GSPC,concat_a,2024-11-20,0.4592307692307693,0.008108179982518733,1
GSPC,concat_a,2024-11-21,0.18076923076923077,0.006993244253098927,1
GSPC,concat_a,2024-11-22,0.3561538461538461,0.008666713830316362,1
GSPC,concat_a,2024-11-25,0.18230769230769234,0.009370431100251087,1
GSPC,concat_a,2024-11-26,0.2376923076923077,0.009408185500651528,1
GSPC,concat_a,2024-11-27,-0.24923076923076923,0.010474508786573935,1
GSPC,concat_a,2024-11-29,0.10846153846153846,0.011068693562410708,1
GSPC,concat_a,2024-12-02,0.1746153846153846,0.009786134727764796,1
GSPC,concat_a,2024-12-03,-0.43769230769230766,0.012347747652092879,1
GSPC,concat_a,2024-12-04,0.016153846153846154,0.011502928673289644,1
GSPC,concat_a,2024-12-05,-0.4076923076923077,0.010762469868641256,1
GSPC,concat_a,2024-12-06,-0.06846153846153846,0.011826343492139044,1
GSPC,concat_a,2024-12-09,-0.07692307692307691,0.009882402294315324,1
GSPC,concat_a,2024-12-10,-0.21307692307692308,0.00797564165433861,1
GSPC,concat_a,2024-12-11,-0.10076923076923076,0.009218854196951651,1
GSPC,concat_a,2024-12-12,0.09153846153846153,0.009950499094084022,1
GSPC,concat_a,2024-12-13,0.3384615384615385,0.009601657809689596,1
GSPC,concat_a,2024-12-16,-0.11538461538461539,0.007852888421621124,0
GSPC,concat_a,2024-12-17,-0.041538461538461545,0.006460256022401119,0
GSPC,concat_a,2024-12-18,-0.44461538461538463,0.008445371002890148,0
GSPC,concat_a,2024-12-19,0.36153846153846153,0.009047502881148792,1
GSPC,concat_a,2024-12-20,0.19153846153846155,0.006969607331848192,1
GSPC,static,2024-04-16,-0.3676923076923077,0.008718905852874673,1
GSPC,static,2024-04-17,-0.1423076923076923,0.007999921862501593,1
GSPC,static,2024-04-18,-0.38384615384615384,0.009629985960200364,0
GSPC,static,2024-04-19,-0.21000000000000002,0.011393151767551835,0
GSPC,static,2024-04-22,-0.2892307692307692,0.009731445165816631,0
GSPC,static,2024-04-23,-0.07076923076923076,0.006529327274765776,0
GSPC,static,2024-04-24,0.07153846153846154,0.006198067087097973,1
GSPC,static,2024-04-25,-0.14846153846153848,0.006997986700589482,0
GSPC,static,2024-04-26,0.18461538461538463,0.007589637996716136,0
GSPC,static,2024-04-29,0.06846153846153846,0.007309297781903246,1
GSPC,static,2024-04-30,-0.07538461538461538,0.005980160635517635,1
GSPC,static,2024-05-01,0.23153846153846153,0.007533090412616676,1
GSPC,static,2024-05-02,0.14923076923076922,0.006534612909599642,1
GSPC,static,2024-05-03,0.30615384615384617,0.006512885461561345,1
GSPC,static,2024-05-06,-0.003846153846153846,0.0052157577860634345,1
GSPC,static,2024-05-07,-0.27307692307692305,0.0059359438897808444,1
GSPC,static,2024-05-08,0.020769230769230772,0.004996476389933348,1
GSPC,static,2024-05-09,-0.04461538461538461,0.005518685370916447,1
GSPC,static,2024-05-10,0.12615384615384617,0.0054704717040294296,1
GSPC,static,2024-05-13,0.27999999999999997,0.004549482239526623,1
GSPC,static,2024-05-14,-0.061538461538461535,0.005936079378006911,1
GSPC,static,2024-05-15,0.28076923076923077,0.005746773330029043,1
GSPC,static,2024-05-16,0.1476923076923077,0.005244025751853707,1
GSPC,static,2024-05-17,0.15538461538461537,0.005865434533288815,1
GSPC,static,2024-05-20,0.057692307692307696,0.0076822915533557015,1
GSPC,static,2024-05-21,-0.13999999999999999,0.006806829626439101,1
GSPC,static,2024-05-22,-0.01923076923076923,0.006646832869155263,1
GSPC,static,2024-05-23,0.26384615384615384,0.005618329162243715,1
GSPC,static,2024-05-24,-0.12538461538461537,0.007026662514544966,1
GSPC,static,2024-05-28,0.12076923076923077,0.006195724616991308,0
GSPC,static,2024-05-29,-0.04076923076923076,0.005385687760426613,0
GSPC,static,2024-05-30,-0.12615384615384617,0.005402520147617851,0
GSPC,static,2024-05-31,0.30230769230769233,0.007224632760044155,0
GSPC,static,2024-06-03,-0.002307692307692308,0.005214535240083889,0
GSPC,static,2024-06-04,-0.3392307692307693,0.005601413507247277,0
GSPC,static,2024-06-05,-0.2846153846153846,0.00792776934336864,0
GSPC,static,2024-06-06,-0.06307692307692309,0.007754925020271849,0
GSPC,static,2024-06-07,0.11307692307692309,0.007137694995180878,0
GSPC,static,2024-06-10,0.07461538461538461,0.011279814476147232,0
GSPC,static,2024-06-11,0.06307692307692309,0.010855541836935973,0
GSPC,static,2024-06-12,0.04461538461538461,0.006234151674434473,0
GSPC,static,2024-06-13,0.21999999999999997,0.00721014261653178,0
GSPC,static,2024-06-14,0.48923076923076925,0.008267822340130782,0
GSPC,static,2024-06-17,0.06230769230769231,0.00778296661563215,0
GSPC,static,2024-06-18,0.2646153846153846,0.006620395866921156,0
GSPC,static,2024-06-20,0.2907692307692308,0.005580875332816483,0
GSPC,static,2024-06-21,-0.38,0.0073374115431214925,0
GSPC,static,2024-06-24,0.08076923076923077,0.009063244913704631,0
GSPC,static,2024-06-25,-0.21153846153846154,0.008434887640178133,0
GSPC,static,2024-06-26,-0.036923076923076927,0.006688317457737816,0
GSPC,static,2024-06-27,-0.12076923076923077,0.007023603302659428,0
GSPC,static,2024-06-28,-0.04692307692307692,0.006953722207108446,0
GSPC,static,2024-07-01,-0.25230769230769234,0.006208085849066206,0
GSPC,static,2024-07-02,-0.013846153846153848,0.004903936646587641,0
GSPC,static,2024-07-03,0.2746153846153846,0.005655776787316403,0
GSPC,static,2024-07-05,-0.09692307692307693,0.008445012955926305,0
GSPC,static,2024-07-08,0.22692307692307692,0.00866221867210693,0
GSPC,static,2024-07-09,-0.39307692307692305,0.009343764339573638,0
GSPC,static,2024-07-10,-0.19692307692307692,0.009511796662118238,0
GSPC,static,2024-07-11,0.19076923076923075,0.0065929410210810125,0
GSPC,static,2024-07-12,-0.03769230769230769,0.006842208588495781,0
GSPC,static,2024-07-15,0.4930769230769231,0.007273555775172976,0
GSPC,static,2024-07-16,0.5807692307692308,0.010519356946460851,0
GSPC,static,2024-07-17,0.2230769230769231,0.006975913592614176,0
GSPC,static,2024-07-18,0.08692307692307692,0.006070169125923647,0
GSPC,static,2024-07-19,-0.10923076923076921,0.0059811980265658034,0
GSPC,static,2024-07-22,0.043076923076923075,0.007685625436715755,0
GSPC,static,2024-07-23,0.6784615384615386,0.011437835588585556,0
GSPC,static,2024-07-24,0.27999999999999997,0.009549865456065112,0
GSPC,static,2024-07-25,0.1476923076923077,0.01154836576315571,1
GSPC,static,2024-07-26,-0.03153846153846154,0.009576058341190156,1
GSPC,static,2024-07-29,0.033846153846153845,0.010098725338466407,1
GSPC,static,2024-07-30,-0.5230769230769231,0.00979103250429028,1
GSPC,static,2024-07-31,-0.1723076923076923,0.0106643276289105,1
GSPC,static,2024-08-01,0.06615384615384615,0.009844504443462911,1
GSPC,static,2024-08-02,-0.12461538461538461,0.011939685819670486,1
GSPC,static,2024-08-05,-0.023846153846153843,0.009453780772164412,1
GSPC,static,2024-08-06,-0.1346153846153846,0.005925535943824763,1
GSPC,static,2024-08-07,-0.03769230769230769,0.005720549754332704,1
GSPC,static,2024-08-08,-0.03153846153846154,0.004095304728543818,1
GSPC,static,2024-08-09,-0.07846153846153846,0.005593702520709441,1
GSPC,static,2024-08-12,0.2676923076923077,0.006291400091431536,1
GSPC,static,2024-08-13,-0.13153846153846155,0.006169332750141567,1
GSPC,static,2024-08-14,-0.2930769230769231,0.005018319572118288,1
GSPC,static,2024-08-15,-0.26615384615384613,0.00512520332122217,1
GSPC,static,2024-08-16,0.2684615384615385,0.003329042643890664,1
GSPC,static,2024-08-19,-0.2869230769230769,0.004342638148227647,1
GSPC,static,2024-08-20,-0.28076923076923077,0.003063198558593248,1
GSPC,static,2024-08-21,-0.27999999999999997,0.00358686650288286,1
GSPC,static,2024-08-22,0.06461538461538462,0.0033949782018316333,1
GSPC,static,2024-08-23,-0.24230769230769234,0.005915513792424404,1
GSPC,static,2024-08-26,-0.1776923076923077,0.005142993080662502,1
GSPC,static,2024-08-27,-0.3276923076923077,0.005391260027536132,1
GSPC,static,2024-08-28,-0.13076923076923078,0.0046065904450369325,1
GSPC,static,2024-08-29,0.049999999999999996,0.005157418006128786,1
GSPC,static,2024-08-30,-0.046153846153846156,0.006693167398916508,1
GSPC,static,2024-09-03,-0.07076923076923076,0.007333457910572118,1
GSPC,static,2024-09-04,-0.09999999999999999,0.006971214745426497,1
GSPC,static,2024-09-05,0.03461538461538462,0.0057752402764162485,1
GSPC,static,2024-09-06,0.48538461538461536,0.004413832216523547,1
GSPC,static,2024-09-09,0.16692307692307692,0.00739260619156989,1
GSPC,static,2024-09-10,0.4476923076923077,0.00755201760446648,1
GSPC,static,2024-09-11,0.6584615384615385,0.008058713971404334,1
GSPC,static,2024-09-12,0.03230769230769231,0.008259881529957,1
GSPC,static,2024-09-13,-0.06615384615384615,0.00668776553822675,1
GSPC,static,2024-09-16,-0.10384615384615385,0.007526893625035824,1
GSPC,static,2024-09-17,-0.13307692307692306,0.007914041178300935,1
GSPC,static,2024-09-18,0.027692307692307697,0.006052422239117675,1
GSPC,static,2024-09-19,-0.11307692307692309,0.0060407800786196775,1
GSPC,static,2024-09-20,0.11461538461538462,0.006543680548202207,1
GSPC,static,2024-09-23,-0.1446153846153846,0.003950361712777468,1
GSPC,static,2024-09-24,-0.40076923076923077,0.00422625231847626,1
GSPC,static,2024-09-25,-0.23307692307692307,0.0057658400433137505,1
GSPC,static,2024-09-26,0.14384615384615382,0.005465092091471851,1
GSPC,static,2024-09-27,-0.07769230769230769,0.00526535528839983,1
GSPC,static,2024-09-30,-0.2369230769230769,0.007894324131921116,1
GSPC,static,2024-10-01,-0.39307692307692305,0.008451116677897446,1
GSPC,static,2024-10-02,0.3392307692307693,0.007612695875577577,1
GSPC,static,2024-10-03,-0.09769230769230769,0.006952612265813451,1
GSPC,static,2024-10-04,-0.13615384615384615,0.007196016334928491,1
GSPC,static,2024-10-07,0.04923076923076923,0.005453802331467099,1
GSPC,static,2024-10-08,-0.19307692307692306,0.0044425459858029445,1
GSPC,static,2024-10-09,-0.1276923076923077,0.006598931066691822,1
GSPC,static,2024-10-10,0.37461538461538463,0.006019066917942791,1
GSPC,static,2024-10-11,0.03923076923076923,0.00601253124303179,1
GSPC,static,2024-10-14,-0.05461538461538461,0.007820005733519748,1
GSPC,static,2024-10-15,-0.18846153846153846,0.008607417841485495,1
GSPC,static,2024-10-16,-0.09538461538461537,0.007586567076505101,0
GSPC,static,2024-10-17,-0.041538461538461545,0.005928840875858385,0
GSPC,static,2024-10-18,-0.2376923076923077,0.0073796126130036286,0
GSPC,static,2024-10-21,0.2323076923076923,0.008138298341073038,0
GSPC,static,2024-10-22,0.1946153846153846,0.006103795752278476,0
GSPC,static,2024-10-23,0.005384615384615384,0.006680775925487915,0
GSPC,static,2024-10-24,0.3484615384615385,0.00566201826761239,0
GSPC,static,2024-10-25,0.06923076923076923,0.006268072369057286,0
GSPC,static,2024-10-28,0.46076923076923076,0.0072926425497280255,0
GSPC,static,2024-10-29,0.29615384615384616,0.00940169929061082,0
GSPC,static,2024-10-30,0.09307692307692307,0.010234204770531465,0
GSPC,static,2024-10-31,-0.1769230769230769,0.011261873377952656,0
GSPC,static,2024-11-01,-0.13615384615384615,0.009549165609059806,0
GSPC,static,2024-11-04,-0.31846153846153846,0.010403980070259358,0
GSPC,static,2024-11-05,0.13384615384615384,0.010389310365717339,0
GSPC,static,2024-11-06,0.10846153846153846,0.007180955656804097,0
GSPC,static,2024-11-07,-0.09076923076923075,0.0062626734217337285,1
GSPC,static,2024-11-08,-0.34384615384615386,0.007619786532595684,1
GSPC,static,2024-11-11,-0.03615384615384615,0.008757722787122417,1
GSPC,static,2024-11-12,0.09384615384615384,0.00798807928491437,1
GSPC,static,2024-11-13,0.049999999999999996,0.006808957635657811,1
GSPC,static,2024-11-14,-0.07153846153846154,0.00775538438465442,1
GSPC,static,2024-11-15,0.3723076923076923,0.0071144794969586365,1
GSPC,static,2024-11-18,0.09384615384615384,0.007316301928367432,1
GSPC,static,2024-11-19,-0.016923076923076923,0.008166309674270416,1
GSPC,static,2024-11-20,0.4076923076923077,0.007920561548089573,1
GSPC,static,2024-11-21,0.4338461538461538,0.00673831054940816,1
GSPC,static,2024-11-22,0.48384615384615387,0.008384958062088062,1
GSPC,static,2024-11-25,0.3976923076923076,0.009106075559975535,1
GSPC,static,2024-11-26,0.3253846153846154,0.009066988844424435,1
GSPC,static,2024-11-27,-0.08461538461538462,0.010346773350611271,1
GSPC,static,2024-11-29,-0.12461538461538461,0.010994990929029827,1
GSPC,static,2024-12-02,0.11846153846153845,0.009678368933964456,1
GSPC,static,2024-12-03,-0.696923076923077,0.01246571537689297,1
GSPC,static,2024-12-04,0.15615384615384614,0.01120149636175478,1
GSPC,static,2024-12-05,-0.4130769230769231,0.010828658144455307,1
GSPC,static,2024-12-06,-0.011538461538461539,0.011701107749249715,1
GSPC,static,2024-12-09,-0.0876923076923077,0.009660057874862038,1
GSPC,static,2024-12-10,-0.3738461538461539,0.007889298663940216,1
GSPC,static,2024-12-11,-0.09153846153846153,0.009155173488543288,1
GSPC,static,2024-12-12,-0.025384615384615387,0.010006828761652225,1
GSPC,static,2024-12-13,0.2692307692307692,0.00948396853171284,1
GSPC,static,2024-12-16,-0.05461538461538461,0.007906930164899602,0
GSPC,static,2024-12-17,0.12692307692307694,0.006457035527564542,0
GSPC,static,2024-12-18,-0.21000000000000002,0.008512027827091479,0
GSPC,static,2024-12-19,0.3707692307692308,0.008830429023364528,1
GSPC,static,2024-12-20,0.16461538461538464,0.006797537067031924,1
