epochs,seed,model_kind,date,daily_ic
3,17,concat_a:intensity_indexret,2024-11-04,0.11076923076923079
3,17,concat_a:intensity_indexret,2024-11-05,-0.06384615384615384
3,17,concat_a:intensity_indexret,2024-11-06,-0.008461538461538461
3,17,concat_a:intensity_indexret,2024-11-07,-0.2553846153846154
3,17,concat_a:intensity_indexret,2024-11-08,-0.15615384615384614
3,17,concat_a:intensity_indexret,2024-11-11,-0.13
3,17,concat_a:intensity_indexret,2024-11-12,-0.3707692307692308
3,17,concat_a:intensity_indexret,2024-11-13,-0.3484615384615385
3,17,concat_a:intensity_indexret,2024-11-14,0.22153846153846157
3,17,concat_a:intensity_indexret,2024-11-15,0.4115384615384615
3,17,concat_a:intensity_indexret,2024-11-18,0.30230769230769233
3,17,concat_a:intensity_indexret,2024-11-19,0.41923076923076924
3,17,concat_a:intensity_indexret,2024-11-20,0.2776923076923077
3,17,concat_a:intensity_indexret,2024-11-21,0.23427582660720425
3,17,concat_a:intensity_indexret,2024-11-22,0.43153846153846154
3,17,concat_a:intensity_indexret,2024-11-25,0.22538461538461538
3,17,concat_a:intensity_indexret,2024-11-26,0.28384615384615386
3,17,concat_a:intensity_indexret,2024-11-27,0.05384615384615384
3,17,concat_a:intensity_indexret,2024-11-29,0.057692307692307696
3,17,concat_a:intensity_indexret,2024-12-02,-0.1623076923076923
3,17,concat_a:intensity_indexret,2024-12-03,0.010769230769230769
3,17,concat_a:intensity_indexret,2024-12-04,-0.20923076923076922
3,17,concat_a:intensity_indexret,2024-12-05,0.1323076923076923
3,17,concat_a:intensity_indexret,2024-12-06,-0.003076923076923077
3,17,concat_a:intensity_indexret,2024-12-09,-0.41923076923076924
3,17,concat_a:intensity_indexret,2024-12-10,-0.2592307692307692
3,17,concat_a:intensity_indexret,2024-12-11,-0.32692307692307687
3,17,concat_a:intensity_indexret,2024-12-12,-0.16846153846153847
3,17,concat_a:intensity_indexret,2024-12-13,-0.13846153846153847
3,17,concat_a:intensity_indexret,2024-12-16,-0.015384615384615384
3,17,concat_a:intensity_indexret,2024-12-17,0.1992307692307692
3,17,concat_a:intensity_indexret,2024-12-18,0.2907692307692308
3,17,concat_a:intensity_indexret,2024-12-19,0.4230769230769231
3,17,concat_a:intensity_indexret,2024-12-20,0.21000000000000002
3,17,xip_a:intensity_indexret,2024-08-05,0.08384615384615385
3,17,xip_a:intensity_indexret,2024-08-06,0.21153846153846154
3,17,xip_a:intensity_indexret,2024-08-07,0.15076923076923077
3,17,xip_a:intensity_indexret,2024-08-08,0.04692307692307692
3,17,xip_a:intensity_indexret,2024-08-09,0.10538461538461538
3,17,xip_a:intensity_indexret,2024-08-12,-0.2692307692307692
3,17,xip_a:intensity_indexret,2024-08-13,0.5207692307692308
3,17,xip_a:intensity_indexret,2024-08-14,0.5676923076923077
3,17,xip_a:intensity_indexret,2024-08-15,0.4923076923076923
3,17,xip_a:intensity_indexret,2024-08-16,0.041538461538461545
3,17,xip_a:intensity_indexret,2024-08-19,0.33153846153846156
3,17,xip_a:intensity_indexret,2024-08-20,-0.16846153846153847
3,17,xip_a:intensity_indexret,2024-08-21,0.25
3,17,xip_a:intensity_indexret,2024-08-22,-0.2653846153846154
3,17,xip_a:intensity_indexret,2024-08-23,-0.11692307692307692
3,17,xip_a:intensity_indexret,2024-08-26,-0.42692307692307696
3,17,xip_a:intensity_indexret,2024-08-27,0.26
3,17,xip_a:intensity_indexret,2024-08-28,0.015384615384615384
3,17,xip_a:intensity_indexret,2024-08-29,0.08692307692307692
3,17,xip_a:intensity_indexret,2024-08-30,-0.17615384615384613
3,17,xip_a:intensity_indexret,2024-09-03,0.3069230769230769
3,17,xip_a:intensity_indexret,2024-09-04,0.29000000000000004
3,17,xip_a:intensity_indexret,2024-09-05,-0.027692307692307697
3,17,xip_a:intensity_indexret,2024-09-06,0.3592307692307692
3,17,xip_a:intensity_indexret,2024-09-09,0.4915384615384616
3,17,xip_a:intensity_indexret,2024-09-10,-0.015384615384615384
3,17,xip_a:intensity_indexret,2024-09-11,-0.1746153846153846
3,17,xip_a:intensity_indexret,2024-09-12,0.22999999999999998
3,17,xip_a:intensity_indexret,2024-09-13,0.13615384615384615
3,17,xip_a:intensity_indexret,2024-09-16,0.4153846153846154
3,17,xip_a:intensity_indexret,2024-09-17,0.4238461538461538
3,17,xip_a:intensity_indexret,2024-09-18,-0.12923076923076923
3,17,xip_a:intensity_indexret,2024-09-19,-0.036923076923076927
3,17,xip_a:intensity_indexret,2024-09-20,-0.16999999999999998
3,17,xip_a:intensity_indexret,2024-09-23,-0.07769230769230769
3,17,xip_a:intensity_indexret,2024-09-24,-0.07538461538461538
3,17,xip_a:intensity_indexret,2024-09-25,0.23076923076923078
3,17,xip_a:intensity_indexret,2024-09-26,-0.3623076923076923
3,17,xip_a:intensity_indexret,2024-09-27,0.17384615384615384
3,17,xip_a:intensity_indexret,2024-09-30,-0.21846153846153843
3,17,xip_a:intensity_indexret,2024-10-01,0.3538461538461538
3,17,xip_a:intensity_indexret,2024-10-02,-0.25846153846153846
3,17,xip_a:intensity_indexret,2024-10-03,0.4153846153846154
3,17,xip_a:intensity_indexret,2024-10-04,0.4930769230769231
3,17,xip_a:intensity_indexret,2024-10-07,0.10076923076923076
3,17,xip_a:intensity_indexret,2024-10-08,0.02846153846153846
3,17,xip_a:intensity_indexret,2024-10-09,0.23307692307692307
3,17,xip_a:intensity_indexret,2024-10-10,-0.3723076923076923
3,17,xip_a:intensity_indexret,2024-10-11,0.40461538461538454
3,17,xip_a:intensity_indexret,2024-10-14,0.3884615384615384
3,17,xip_a:intensity_indexret,2024-10-15,0.39384615384615385
3,17,xip_a:intensity_indexret,2024-10-16,0.3776923076923077
3,17,xip_a:intensity_indexret,2024-10-17,0.14307692307692307
3,17,xip_a:intensity_indexret,2024-10-18,0.27999999999999997
3,17,xip_a:intensity_indexret,2024-10-21,-0.4123076923076923
3,17,xip_a:intensity_indexret,2024-10-22,-0.06846153846153846
3,17,xip_a:intensity_indexret,2024-10-23,0.2676923076923077
3,17,xip_a:intensity_indexret,2024-10-24,-0.10461538461538461
3,17,xip_a:intensity_indexret,2024-10-25,0.06230769230769231
3,17,xip_a:intensity_indexret,2024-10-28,-0.05692307692307692
3,17,xip_a:intensity_indexret,2024-10-29,-0.09538461538461537
3,17,xip_a:intensity_indexret,2024-10-30,-0.30615384615384617
3,17,xip_a:intensity_indexret,2024-10-31,0.20846153846153848
3,17,xip_a:intensity_indexret,2024-11-01,0.11846153846153845
3,17,xip_a:intensity_indexret,2024-11-04,-0.049999999999999996
3,17,xip_a:intensity_indexret,2024-11-05,-0.2369230769230769
3,17,xip_a:intensity_indexret,2024-11-06,-0.13538461538461538
3,17,xip_a:intensity_indexret,2024-11-07,0.3146153846153846
3,17,xip_a:intensity_indexret,2024-11-08,-0.10153846153846155
3,17,xip_a:intensity_indexret,2024-11-11,0.1453846153846154
3,17,xip_a:intensity_indexret,2024-11-12,-0.4338461538461538
3,17,xip_a:intensity_indexret,2024-11-13,-0.16923076923076924
3,17,xip_a:intensity_indexret,2024-11-14,0.4107692307692308
3,17,xip_a:intensity_indexret,2024-11-15,0.023076923076923078
3,17,xip_a:intensity_indexret,2024-11-18,0.27999999999999997
3,17,xip_a:intensity_indexret,2024-11-19,0.3153846153846154
3,17,xip_a:intensity_indexret,2024-11-20,-0.2053846153846154
3,17,xip_a:intensity_indexret,2024-11-21,0.3715384615384616
3,17,xip_a:intensity_indexret,2024-11-22,0.05615384615384616
3,17,xip_a:intensity_indexret,2024-11-25,0.28538461538461535
3,17,xip_a:intensity_indexret,2024-11-26,-0.008461538461538461
3,17,xip_a:intensity_indexret,2024-11-27,0.2846153846153846
3,17,xip_a:intensity_indexret,2024-11-29,-0.04769230769230769
3,17,xip_a:intensity_indexret,2024-12-02,-0.01923076923076923
3,17,xip_a:intensity_indexret,2024-12-03,0.5269230769230769
3,17,xip_a:intensity_indexret,2024-12-04,0.15846153846153843
3,17,xip_a:intensity_indexret,2024-12-05,0.30153846153846153
3,17,xip_a:intensity_indexret,2024-12-06,0.027692307692307697
3,17,xip_a:intensity_indexret,2024-12-09,-0.03307692307692307
3,17,xip_a:intensity_indexret,2024-12-10,-0.0723076923076923
3,17,xip_a:intensity_indexret,2024-12-11,0.022307692307692306
3,17,xip_a:intensity_indexret,2024-12-12,-0.18307692307692305
3,17,xip_a:intensity_indexret,2024-12-13,-0.17076923076923078
3,17,xip_a:intensity_indexret,2024-12-16,0.2923076923076923
3,17,xip_a:intensity_indexret,2024-12-17,0.1623076923076923
3,17,xip_a:intensity_indexret,2024-12-18,0.4476923076923077
3,17,xip_a:intensity_indexret,2024-12-19,-0.30076923076923073
3,17,xip_a:intensity_indexret,2024-12-20,-0.13846153846153847
3,27,static,2024-08-05,0.1276923076923077
3,27,static,2024-08-06,0.3946153846153846
3,27,static,2024-08-07,0.3984615384615384
3,27,static,2024-08-08,0.10153846153846155
3,27,static,2024-08-09,0.08692307692307692
3,27,static,2024-08-12,-0.13538461538461538
3,27,static,2024-08-13,0.4438461538461538
3,27,static,2024-08-14,0.45999999999999996
3,27,static,2024-08-15,0.5507692307692308
3,27,static,2024-08-16,-0.049999999999999996
3,27,static,2024-08-19,0.19
3,27,static,2024-08-20,-0.11615384615384615
3,27,static,2024-08-21,0.20923076923076922
3,27,static,2024-08-22,0.19
3,27,static,2024-08-23,0.4469230769230769
3,27,static,2024-08-26,-0.19384615384615386
3,27,static,2024-08-27,0.28615384615384615
3,27,static,2024-08-28,0.28538461538461535
3,27,static,2024-08-29,0.0723076923076923
3,27,static,2024-08-30,0.26076923076923075
3,27,static,2024-09-03,0.3946153846153846
3,27,static,2024-09-04,0.2653846153846154
3,27,static,2024-09-05,0.025384615384615387
3,27,static,2024-09-06,-0.043076923076923075
3,27,static,2024-09-09,0.14923076923076922
3,27,static,2024-09-10,-0.3215384615384615
3,27,static,2024-09-11,-0.696923076923077
3,27,static,2024-09-12,-0.23076923076923078
3,27,static,2024-09-13,-0.15692307692307692
3,27,static,2024-09-16,0.07769230769230769
3,27,static,2024-09-17,0.004615384615384616
3,27,static,2024-09-18,-0.3276923076923077
3,27,static,2024-09-19,-0.11230769230769232
3,27,static,2024-09-20,-0.3653846153846153
3,27,static,2024-09-23,0.15538461538461537
3,27,static,2024-09-24,0.15538461538461537
3,27,static,2024-09-25,0.26692307692307693
3,27,static,2024-09-26,-0.08615384615384615
3,27,static,2024-09-27,0.43153846153846154
3,27,static,2024-09-30,0.38384615384615384
3,27,static,2024-10-01,0.6653846153846155
3,27,static,2024-10-02,-0.09615384615384616
3,27,static,2024-10-03,0.2684615384615385
3,27,static,2024-10-04,0.3376923076923077
3,27,static,2024-10-07,0.2646153846153846
3,27,static,2024-10-08,0.28538461538461535
3,27,static,2024-10-09,0.46615384615384614
3,27,static,2024-10-10,-0.10461538461538461
3,27,static,2024-10-11,0.22923076923076924
3,27,static,2024-10-14,0.2076923076923077
3,27,static,2024-10-15,0.44230769230769235
3,27,static,2024-10-16,0.5315384615384615
3,27,static,2024-10-17,0.3476923076923077
3,27,static,2024-10-18,0.3876923076923077
3,27,static,2024-10-21,-0.3507692307692308
3,27,static,2024-10-22,-0.049999999999999996
3,27,static,2024-10-23,-0.08538461538461539
3,27,static,2024-10-24,-0.22615384615384618
3,27,static,2024-10-25,-0.015387574818207173
3,27,static,2024-10-28,-0.24692307692307694
3,27,static,2024-10-29,-0.3453846153846154
3,27,static,2024-10-30,-0.43769230769230766
3,27,static,2024-10-31,0.05153846153846154
3,27,static,2024-11-01,0.12
3,27,static,2024-11-04,-0.0723076923076923
3,27,static,2024-11-05,-0.24
3,27,static,2024-11-06,-0.32615384615384607
3,27,static,2024-11-07,0.2623076923076923
3,27,static,2024-11-08,0.10538461538461538
3,27,static,2024-11-11,0.23307692307692307
3,27,static,2024-11-12,-0.08846153846153845
3,27,static,2024-11-13,0.1576923076923077
3,27,static,2024-11-14,0.28538461538461535
3,27,static,2024-11-15,-0.024615384615384615
3,27,static,2024-11-18,-0.10999999999999999
3,27,static,2024-11-19,-0.10923076923076921
3,27,static,2024-11-20,-0.27
3,27,static,2024-11-21,0.003076923076923077
3,27,static,2024-11-22,-0.018461538461538463
3,27,static,2024-11-25,0.1376923076923077
3,27,static,2024-11-26,-0.15076923076923077
3,27,static,2024-11-27,-0.003076923076923077
3,27,static,2024-11-29,-0.2169230769230769
3,27,static,2024-12-02,0.04230769230769231
3,27,static,2024-12-03,0.32615384615384607
3,27,static,2024-12-04,-0.006923076923076924
3,27,static,2024-12-05,0.40461538461538454
3,27,static,2024-12-06,0.13615384615384615
3,27,static,2024-12-09,-0.04923076923076923
3,27,static,2024-12-10,0.09153846153846153
3,27,static,2024-12-11,0.11384615384615385
3,27,static,2024-12-12,0.027692307692307697
3,27,static,2024-12-13,-0.09615384615384616
3,27,static,2024-12-16,0.05692307692307692
3,27,static,2024-12-17,0.04384615384615385
3,27,static,2024-12-18,0.36076923076923073
3,27,static,2024-12-19,-0.03923076923076923
3,27,static,2024-12-20,0.10769230769230768
3,27,concat_a:intensity_indexret,2024-08-05,0.06923076923076923
3,27,concat_a:intensity_indexret,2024-08-06,0.33461538461538465
3,27,concat_a:intensity_indexret,2024-08-07,0.31999999999999995
3,27,concat_a:intensity_indexret,2024-08-08,-0.03461538461538462
3,27,concat_a:intensity_indexret,2024-08-09,-0.26384615384615384
3,27,concat_a:intensity_indexret,2024-08-12,-0.28615384615384615
3,27,concat_a:intensity_indexret,2024-08-13,0.31384615384615383
3,27,concat_a:intensity_indexret,2024-08-14,0.4823076923076923
3,27,concat_a:intensity_indexret,2024-08-15,0.2907692307692308
3,27,concat_a:intensity_indexret,2024-08-16,0.29615384615384616
3,27,concat_a:intensity_indexret,2024-08-19,0.16076923076923075
3,27,concat_a:intensity_indexret,2024-08-20,-0.1815384615384615
3,27,concat_a:intensity_indexret,2024-08-21,-0.021538461538461538
3,27,concat_a:intensity_indexret,2024-08-22,-0.37461538461538463
3,27,concat_a:intensity_indexret,2024-08-23,-0.05538461538461539
3,27,concat_a:intensity_indexret,2024-08-26,-0.5561538461538461
3,27,concat_a:intensity_indexret,2024-08-27,0.2346153846153846
3,27,concat_a:intensity_indexret,2024-08-28,0.08615384615384615
3,27,concat_a:intensity_indexret,2024-08-29,0.20230769230769227
3,27,concat_a:intensity_indexret,2024-08-30,0.09076923076923075
3,27,concat_a:intensity_indexret,2024-09-03,0.35846153846153844
3,27,concat_a:intensity_indexret,2024-09-04,0.42846153846153845
3,27,concat_a:intensity_indexret,2024-09-05,0.04076923076923076
3,27,concat_a:intensity_indexret,2024-09-06,0.5084615384615384
3,27,concat_a:intensity_indexret,2024-09-09,0.23846153846153845
3,27,concat_a:intensity_indexret,2024-09-10,-0.24461538461538462
3,27,concat_a:intensity_indexret,2024-09-11,-0.22153846153846157
3,27,concat_a:intensity_indexret,2024-09-12,0.2169230769230769
3,27,concat_a:intensity_indexret,2024-09-13,-0.05538461538461539
3,27,concat_a:intensity_indexret,2024-09-16,0.42000000000000004
3,27,concat_a:intensity_indexret,2024-09-17,0.3223076923076923
3,27,concat_a:intensity_indexret,2024-09-18,-0.1746153846153846
3,27,concat_a:intensity_indexret,2024-09-19,-0.06
3,27,concat_a:intensity_indexret,2024-09-20,-0.057692307692307696
3,27,concat_a:intensity_indexret,2024-09-23,-0.09923076923076923
3,27,concat_a:intensity_indexret,2024-09-24,-0.2561538461538462
3,27,concat_a:intensity_indexret,2024-09-25,-0.03846153846153846
3,27,concat_a:intensity_indexret,2024-09-26,-0.23307692307692307
3,27,concat_a:intensity_indexret,2024-09-27,-0.011538461538461539
3,27,concat_a:intensity_indexret,2024-09-30,-0.30923076923076925
3,27,concat_a:intensity_indexret,2024-10-01,0.15846153846153843
3,27,concat_a:intensity_indexret,2024-10-02,-0.12230769230769231
3,27,concat_a:intensity_indexret,2024-10-03,0.28538461538461535
3,27,concat_a:intensity_indexret,2024-10-04,0.10230769230769231
3,27,concat_a:intensity_indexret,2024-10-07,0.011538461538461539
3,27,concat_a:intensity_indexret,2024-10-08,-0.1776923076923077
3,27,concat_a:intensity_indexret,2024-10-09,0.16461538461538464
3,27,concat_a:intensity_indexret,2024-10-10,-0.07846153846153846
3,27,concat_a:intensity_indexret,2024-10-11,0.39384615384615385
3,27,concat_a:intensity_indexret,2024-10-14,0.3561538461538461
3,27,concat_a:intensity_indexret,2024-10-15,0.20230769230769227
3,27,concat_a:intensity_indexret,2024-10-16,0.27692307692307694
3,27,concat_a:intensity_indexret,2024-10-17,0.18615384615384614
3,27,concat_a:intensity_indexret,2024-10-18,0.13692307692307693
3,27,concat_a:intensity_indexret,2024-10-21,-0.06076923076923077
3,27,concat_a:intensity_indexret,2024-10-22,0.18307692307692305
3,27,concat_a:intensity_indexret,2024-10-23,-0.004615384615384616
3,27,concat_a:intensity_indexret,2024-10-24,0.2676923076923077
3,27,concat_a:intensity_indexret,2024-10-25,-0.061538461538461535
3,27,concat_a:intensity_indexret,2024-10-28,0.09846153846153846
3,27,concat_a:intensity_indexret,2024-10-29,0.03
3,27,concat_a:intensity_indexret,2024-10-30,-0.1946153846153846
3,27,concat_a:intensity_indexret,2024-10-31,-0.10307692307692308
3,27,concat_a:intensity_indexret,2024-11-01,-0.005384615384615384
3,27,concat_a:intensity_indexret,2024-11-04,-0.13999999999999999
3,27,concat_a:intensity_indexret,2024-11-05,0.07692307692307691
3,27,concat_a:intensity_indexret,2024-11-06,0.13615384615384615
3,27,concat_a:intensity_indexret,2024-11-07,0.25076923076923074
3,27,concat_a:intensity_indexret,2024-11-08,-0.25461538461538463
3,27,concat_a:intensity_indexret,2024-11-11,0.16461538461538464
3,27,concat_a:intensity_indexret,2024-11-12,-0.15846153846153843
3,27,concat_a:intensity_indexret,2024-11-13,0.16999999999999998
3,27,concat_a:intensity_indexret,2024-11-14,0.46615384615384614
3,27,concat_a:intensity_indexret,2024-11-15,0.40692307692307694
3,27,concat_a:intensity_indexret,2024-11-18,0.37461538461538463
3,27,concat_a:intensity_indexret,2024-11-19,0.3507692307692308
3,27,concat_a:intensity_indexret,2024-11-20,-0.07692307692307691
3,27,concat_a:intensity_indexret,2024-11-21,0.43846153846153846
3,27,concat_a:intensity_indexret,2024-11-22,0.16692307692307692
3,27,concat_a:intensity_indexret,2024-11-25,0.22846153846153847
3,27,concat_a:intensity_indexret,2024-11-26,0.005384615384615384
3,27,concat_a:intensity_indexret,2024-11-27,0.03153846153846154
3,27,concat_a:intensity_indexret,2024-11-29,-0.36692307692307696
3,27,concat_a:intensity_indexret,2024-12-02,0.0
3,27,concat_a:intensity_indexret,2024-12-03,-0.25230769230769234
3,27,concat_a:intensity_indexret,2024-12-04,0.16692307692307692
3,27,concat_a:intensity_indexret,2024-12-05,-0.15461538461538463
3,27,concat_a:intensity_indexret,2024-12-06,-0.07076923076923076
3,27,concat_a:intensity_indexret,2024-12-09,-0.12846153846153846
3,27,concat_a:intensity_indexret,2024-12-10,-0.2846153846153846
3,27,concat_a:intensity_indexret,2024-12-11,0.06999999999999999
3,27,concat_a:intensity_indexret,2024-12-12,-0.043076923076923075
3,27,concat_a:intensity_indexret,2024-12-13,0.15846153846153843
3,27,concat_a:intensity_indexret,2024-12-16,0.17307692307692307
3,27,concat_a:intensity_indexret,2024-12-17,0.45153846153846156
3,27,concat_a:intensity_indexret,2024-12-18,0.2623076923076923
3,27,concat_a:intensity_indexret,2024-12-19,0.21615384615384614
3,27,concat_a:intensity_indexret,2024-12-20,0.2053846153846154
3,27,xip_a:intensity_indexret,2024-08-05,0.12615384615384617
3,27,xip_a:intensity_indexret,2024-08-06,0.40230769230769226
3,27,xip_a:intensity_indexret,2024-08-07,0.20230769230769227
3,27,xip_a:intensity_indexret,2024-08-08,0.10538461538461538
3,27,xip_a:intensity_indexret,2024-08-09,-0.16461538461538464
3,27,xip_a:intensity_indexret,2024-08-12,-0.6223076923076922
3,27,xip_a:intensity_indexret,2024-08-13,0.18769230769230769
3,27,xip_a:intensity_indexret,2024-08-14,0.35230769230769227
3,27,xip_a:intensity_indexret,2024-08-15,0.33
3,27,xip_a:intensity_indexret,2024-08-16,-0.21538461538461537
3,27,xip_a:intensity_indexret,2024-08-19,0.34076923076923077
3,27,xip_a:intensity_indexret,2024-08-20,-0.06692307692307692
3,27,xip_a:intensity_indexret,2024-08-21,0.3230769230769231
3,27,xip_a:intensity_indexret,2024-08-22,-0.16076923076923075
3,27,xip_a:intensity_indexret,2024-08-23,0.12076923076923077
3,27,xip_a:intensity_indexret,2024-08-26,-0.17076923076923078
3,27,xip_a:intensity_indexret,2024-08-27,0.3238461538461538
3,27,xip_a:intensity_indexret,2024-08-28,0.1423076923076923
3,27,xip_a:intensity_indexret,2024-08-29,0.09923076923076923
3,27,xip_a:intensity_indexret,2024-08-30,-0.006923076923076924
3,27,xip_a:intensity_indexret,2024-09-03,0.10615384615384615
3,27,xip_a:intensity_indexret,2024-09-04,0.16923076923076924
3,27,xip_a:intensity_indexret,2024-09-05,-0.16615384615384618
3,27,xip_a:intensity_indexret,2024-09-06,-0.23307692307692307
3,27,xip_a:intensity_indexret,2024-09-09,0.2230769230769231
3,27,xip_a:intensity_indexret,2024-09-10,-0.3876923076923077
3,27,xip_a:intensity_indexret,2024-09-11,-0.5484615384615384
3,27,xip_a:intensity_indexret,2024-09-12,0.35846153846153844
3,27,xip_a:intensity_indexret,2024-09-13,0.41846153846153844
3,27,xip_a:intensity_indexret,2024-09-16,0.5353846153846153
3,27,xip_a:intensity_indexret,2024-09-17,0.5192307692307693
3,27,xip_a:intensity_indexret,2024-09-18,0.07846153846153846
3,27,xip_a:intensity_indexret,2024-09-19,0.2376923076923077
3,27,xip_a:intensity_indexret,2024-09-20,0.06923076923076923
3,27,xip_a:intensity_indexret,2024-09-23,0.07692307692307691
3,27,xip_a:intensity_indexret,2024-09-24,0.25846153846153846
3,27,xip_a:intensity_indexret,2024-09-25,0.20923076923076922
3,27,xip_a:intensity_indexret,2024-09-26,-0.3676923076923077
3,27,xip_a:intensity_indexret,2024-09-27,0.043076923076923075
3,27,xip_a:intensity_indexret,2024-09-30,0.019999999999999997
3,27,xip_a:intensity_indexret,2024-10-01,0.4769230769230769
3,27,xip_a:intensity_indexret,2024-10-02,-0.5230769230769231
3,27,xip_a:intensity_indexret,2024-10-03,0.13692307692307693
3,27,xip_a:intensity_indexret,2024-10-04,0.18230769230769234
3,27,xip_a:intensity_indexret,2024-10-07,0.05615384615384616
3,27,xip_a:intensity_indexret,2024-10-08,0.03307692307692307
3,27,xip_a:intensity_indexret,2024-10-09,0.1776923076923077
3,27,xip_a:intensity_indexret,2024-10-10,-0.49846153846153846
3,27,xip_a:intensity_indexret,2024-10-11,-0.0007692307692307692
3,27,xip_a:intensity_indexret,2024-10-14,0.21999999999999997
3,27,xip_a:intensity_indexret,2024-10-15,0.2569230769230769
3,27,xip_a:intensity_indexret,2024-10-16,0.37846153846153846
3,27,xip_a:intensity_indexret,2024-10-17,0.18846153846153846
3,27,xip_a:intensity_indexret,2024-10-18,0.40923076923076923
3,27,xip_a:intensity_indexret,2024-10-21,-0.40923076923076923
3,27,xip_a:intensity_indexret,2024-10-22,-0.1576923076923077
3,27,xip_a:intensity_indexret,2024-10-23,0.16615384615384618
3,27,xip_a:intensity_indexret,2024-10-24,-0.2123076923076923
3,27,xip_a:intensity_indexret,2024-10-25,0.11461538461538462
3,27,xip_a:intensity_indexret,2024-10-28,-0.17846153846153845
3,27,xip_a:intensity_indexret,2024-10-29,-0.24384615384615385
3,27,xip_a:intensity_indexret,2024-10-30,-0.3153846153846154
3,27,xip_a:intensity_indexret,2024-10-31,0.34307692307692306
3,27,xip_a:intensity_indexret,2024-11-01,0.11076923076923079
3,27,xip_a:intensity_indexret,2024-11-04,0.07846153846153846
3,27,xip_a:intensity_indexret,2024-11-05,-0.2323076923076923
3,27,xip_a:intensity_indexret,2024-11-06,-0.21461538461538462
3,27,xip_a:intensity_indexret,2024-11-07,0.3876923076923077
3,27,xip_a:intensity_indexret,2024-11-08,0.3976923076923076
3,27,xip_a:intensity_indexret,2024-11-11,0.2815384615384615
3,27,xip_a:intensity_indexret,2024-11-12,-0.12846153846153846
3,27,xip_a:intensity_indexret,2024-11-13,0.13538461538461538
3,27,xip_a:intensity_indexret,2024-11-14,0.19384615384615386
3,27,xip_a:intensity_indexret,2024-11-15,-0.30615384615384617
3,27,xip_a:intensity_indexret,2024-11-18,0.06615384615384615
3,27,xip_a:intensity_indexret,2024-11-19,0.04461538461538461
3,27,xip_a:intensity_indexret,2024-11-20,-0.5023076923076923
3,27,xip_a:intensity_indexret,2024-11-21,-0.24153846153846154
3,27,xip_a:intensity_indexret,2024-11-22,-0.42769230769230765
3,27,xip_a:intensity_indexret,2024-11-25,-0.27384615384615385
3,27,xip_a:intensity_indexret,2024-11-26,-0.2753846153846154
3,27,xip_a:intensity_indexret,2024-11-27,0.2776923076923077
3,27,xip_a:intensity_indexret,2024-11-29,0.023076923076923078
3,27,xip_a:intensity_indexret,2024-12-02,-0.15538461538461537
3,27,xip_a:intensity_indexret,2024-12-03,0.4823076923076923
3,27,xip_a:intensity_indexret,2024-12-04,-0.006923076923076924
3,27,xip_a:intensity_indexret,2024-12-05,0.4153846153846154
3,27,xip_a:intensity_indexret,2024-12-06,0.08538461538461539
3,27,xip_a:intensity_indexret,2024-12-09,0.13846153846153847
3,27,xip_a:intensity_indexret,2024-12-10,0.2915384615384616
3,27,xip_a:intensity_indexret,2024-12-11,0.10230769230769231
3,27,xip_a:intensity_indexret,2024-12-12,-0.024615384615384615
3,27,xip_a:intensity_indexret,2024-12-13,-0.30538461538461537
3,27,xip_a:intensity_indexret,2024-12-16,0.1576923076923077
3,27,xip_a:intensity_indexret,2024-12-17,0.011538461538461539
3,27,xip_a:intensity_indexret,2024-12-18,0.2976923076923077
3,27,xip_a:intensity_indexret,2024-12-19,-0.4392307692307692
3,27,xip_a:intensity_indexret,2024-12-20,-0.3069230769230769
